Order_ID,Order_Date,Order_Priority,Customer_ID,Customer_Name,Industry_name,Customer_Segment,Province,Region,Channel,Product_ID,Product_Category,Product_Sub-Category,Product_Name,Sales,Quantity,Unit_Price,Discount,Profit,Returned_Reason,Age_Group
ĐT-2011-130428,3/31/24,Low,TG-21640,Trương Vân Thi Nhi,Thiết bị gia dụng,Consumer,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-BI-10001636,Hàng điện lạnh,Máy giặt,Ibico Plastic and Wire Spiral Binding Combs,12.645,5,2.529,0.7,-10.116,,25-34
ĐT-2011-130428,3/31/24,Medium,TG-21640,Trương Vân Thi Nhi,Thiết bị gia dụng,Consumer,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-AR-10004027,Hàng điện lạnh,Máy giặt,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,2.016,0.2,1.0584,,45-54
TG-2011-157021,4/1/24,Medium,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Tiền Giang,Miền Tây Nam Bộ,Store,OFF-LA-10002312,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH LG V24ENC,29.6,2,14.8,0,14.8,,18-24
TG-2011-157021,4/1/24,Medium,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Tiền Giang,Miền Tây Nam Bộ,Store,OFF-BI-10000042,Hàng điện lạnh,Máy giặt,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,4.272,0.2,5.5536,,35-44
TG-2011-138359,4/1/24,Medium,KH-16330,Katharine Harms,Thiết bị gia dụng,Corporate,Tiền Giang,Miền Tây Nam Bộ,Agent,OFF-ST-10000636,Hàng điện lạnh,Máy điều hòa,Rogers Profile Extra Capacity Máy điều hòa Tub,66.96,4,16.74,0,2.6784,,45-54
TG-2011-138359,4/1/24,Medium,KH-16330,Katharine Harms,Thiết bị gia dụng,Corporate,Tiền Giang,Miền Tây Nam Bộ,Agent,OFF-BI-10000145,Hàng điện lạnh,Máy giặt,Zipper Ring Binder Pockets,6.24,2,3.12,0,3.0576,,25-34
HN-2011-164315,4/2/24,Medium,RD-19585,Phạm Thị Duyên,Thiết bị gia dụng,Consumer,Hà Nội,Miền Bắc,Agent,OFF-PA-10004248,Hàng điện lạnh,Tủ lạnh,Xerox 1990,15.84,3,5.28,0,7.128,,>=55
HN-2011-164315,4/2/24,High,RD-19585,Phạm Thị Duyên,Thiết bị điện tử,Consumer,Hà Nội,Miền Bắc,Agent,TEC-PH-10001128,Hàng điện tử,Phones,Motorola Droid Maxx,1049.93,7,149.99,0,293.9804,,>=55
HN-2011-164315,4/2/24,Medium,RD-19585,Phạm Thị Duyên,Thiết bị gia dụng,Consumer,Hà Nội,Miền Bắc,Agent,OFF-AP-10003842,Hàng điện lạnh,Máy giặt,Euro-Pro Shark Turbo Vacuum,154.9,5,30.98,0,40.274,,45-54
ĐN-2011-157847,4/2/24,Medium,SC-20020,Trần Ngọc Dã Mạt,Thiết bị gia dụng,Consumer,Đà Nẵng,Miền Trung,Agent,OFF-PA-10002986,Hàng điện lạnh,Tủ lạnh,Xerox 1898,26.72,5,5.344,0.2,9.352,,35-44
ĐN-2011-157847,4/2/24,Medium,SC-20020,Trần Ngọc Dã Mạt,Thiết bị gia dụng,Consumer,Đà Nẵng,Miền Trung,Agent,OFF-PA-10001593,Hàng điện lạnh,Tủ lạnh,Xerox 1947,33.488,7,4.784,0.2,10.465,,>=55
HC-2011-160276,4/2/24,Medium,AH-10690,Trọng Văn Ngân,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Store,FUR-FU-10003192,Nội thất,Giường,Luxo Adjustable Task Clamp Lamp,177.68,2,88.84,0,46.1968,,45-54
HT-2011-112291,4/3/24,Medium,KE-16420,Lê Thị Duyên,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Agent,OFF-EN-10001415,Hàng điện lạnh,Tủ lạnh,MÁY LẠNH SHARP AH-AP12PMW,11.16,2,5.58,0,5.58,,>=55
HT-2011-112291,4/3/24,Medium,KE-16420,Lê Thị Duyên,Thiết bị điện tử,Corporate,Hà Tỉnh,Miền Trung,Agent,TEC-AC-10001284,Hàng điện tử,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,20.77,0,22.4316,,35-44
HT-2011-112291,4/3/24,High,KE-16420,Lê Thị Duyên,Thiết bị điện tử,Corporate,Hà Tỉnh,Miền Trung,Agent,TEC-AC-10000736,Hàng điện tử,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,79.99,0,57.5928,,>=55
GL-2011-105172,4/4/24,Medium,PK-18910,Paul Knutson,Thiết bị gia dụng,Home Office,Gia Lai,Miền Trung,Online,OFF-LA-10001641,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH LG H12ENB8,18.9,6,3.15,0,9.072,,25-34
HC-2011-133228,4/4/24,Medium,MS-17710,Trần Công Danh,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-FU-10004020,Nội thất,Giường,Advantus Panel Wall Acrylic Frame,5.47,1,5.47,0,2.3521,,>=55
HC-2011-133228,4/4/24,Medium,MS-17710,Trần Công Danh,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-AR-10001955,Hàng điện lạnh,Máy giặt,Newell 319,79.36,4,19.84,0,23.808,,18-24
HC-2011-128685,4/4/24,Medium,MZ-17515,Tường Trăm,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10004140,Hàng điện lạnh,Máy giặt,Avery Non-Stick Máy giặt,7.184,2,3.592,0.2,2.245,,35-44
BP-2011-149538,4/4/24,Medium,KB-16585,Trần Anh Tuấn,Thiết bị gia dụng,Corporate,Bình Phước,Miền Đông Nam Bộ,Agent,OFF-ST-10004180,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH MITSUBISHI ELECTRIC MSY-GH10VA,232.55,5,46.51,0,9.302,,18-24
BP-2011-149538,4/4/24,Medium,KB-16585,Trần Anh Tuấn,Thiết bị điện tử,Corporate,Bình Phước,Miền Đông Nam Bộ,Agent,TEC-AC-10002926,Hàng điện tử,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,49.99,0,42.9914,,35-44
BP-2011-149538,4/4/24,Medium,KB-16585,Trần Anh Tuấn,Thiết bị gia dụng,Corporate,Bình Phước,Miền Đông Nam Bộ,Agent,OFF-PA-10003797,Hàng điện lạnh,Tủ lạnh,Xerox 209,19.44,3,6.48,0,9.3312,,25-34
BP-2011-149538,4/4/24,Medium,KB-16585,Trần Anh Tuấn,Thiết bị gia dụng,Corporate,Bình Phước,Miền Đông Nam Bộ,Agent,OFF-PA-10002195,Hàng điện lạnh,Tủ lạnh,Xerox 1966,12.96,2,6.48,0,6.3504,,18-24
LA-2011-113887,4/5/24,Medium,TH-21550,Trần Nhiễm Liên,Thiết bị gia dụng,Home Office,Long An,Miền Tây Nam Bộ,Agent,OFF-PA-10004071,Hàng điện lạnh,Tủ lạnh,"Eaton Premium Continuous-Feed Tủ lạnh, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,55.48,0,26.6304,,35-44
BR-2011-102988,4/5/24,Medium,GM-14695,Greg Maxwell,Thiết bị gia dụng,Corporate,Bà Rịa - Vũng Tàu,Miền Đông Nam Bộ,Store,OFF-AR-10004757,Hàng điện lạnh,Máy giặt,Crayola Colored Pencils,22.96,7,3.28,0,7.5768,,>=55
BR-2011-102988,4/5/24,Medium,GM-14695,Greg Maxwell,Thiết bị điện tử,Corporate,Bà Rịa - Vũng Tàu,Miền Đông Nam Bộ,Store,TEC-PH-10001615,Hàng điện tử,Phones,AT&T CL82213,28.99,1,28.99,0,8.4071,,>=55
BR-2011-102988,4/5/24,Medium,GM-14695,Greg Maxwell,Thiết bị gia dụng,Corporate,Bà Rịa - Vũng Tàu,Miền Đông Nam Bộ,Store,OFF-PA-10003349,Hàng điện lạnh,Tủ lạnh,Xerox 1957,12.96,2,6.48,0,6.3504,,35-44
BR-2011-102988,4/5/24,Medium,GM-14695,Greg Maxwell,Thiết bị gia dụng,Corporate,Bà Rịa - Vũng Tàu,Miền Đông Nam Bộ,Store,OFF-AR-10000127,Hàng điện lạnh,Máy giặt,Newell 321,22.96,7,3.28,0,6.6584,,35-44
BR-2011-102988,4/5/24,High,GM-14695,Greg Maxwell,Thiết bị gia dụng,Corporate,Bà Rịa - Vũng Tàu,Miền Đông Nam Bộ,Store,OFF-SU-10002881,Hàng điện lạnh,Tủ lạnh,MMáy giặtin Yale Chadless Opener Electric Letter Opener,4164.05,5,832.81,0,83.281,,18-24
HC-2011-151001,4/5/24,Medium,JG-15805,Nguyễn Thái Tài,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Store,OFF-ST-10003455,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH GENERAL ASGA 09BMTA-A,49.632,4,12.408,0.2,3.7224,,18-24
HC-2011-151001,4/5/24,Medium,JG-15805,Nguyễn Thái Tài,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Store,OFF-ST-10001031,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH CH V15APC,52.096,4,13.024,0.2,3.9072,,45-54
GL-2011-149104,4/5/24,Medium,RD-19900,Ruben Le,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Online,OFF-AR-10002952,Hàng điện lạnh,Máy giặt,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,13.35,0,7.476,,>=55
GL-2011-149104,4/5/24,Medium,RD-19900,Ruben Le,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Online,OFF-BI-10004209,Hàng điện lạnh,Máy giặt,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,8.04,0,18.09,,35-44
GL-2011-149104,4/5/24,Medium,RD-19900,Ruben Le,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Online,OFF-AR-1000595,Hàng điện lạnh,Máy giặt,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,4.63,0,4.5837,,18-24
GL-2011-149104,4/5/24,Medium,RD-19900,Ruben Le,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Online,OFF-ST-10000991,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH DAIKIN FTE35LV1V,689.82,6,114.97,0,20.6946,,35-44
HC-2011-157231,4/5/24,High,RP-19855,Roy Phan,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-BI-10002852,Hàng điện lạnh,Máy giặt,Ibico Standard Transparent Covers,115.36,7,16.48,0,56.5264,,25-34
TN-2011-136742,4/6/24,Low,GP-14740,Guy Phonely,Thiết bị gia dụng,Corporate,Thái Nguyên,Miền Bắc,Agent,OFF-BI-10003719,Hàng điện lạnh,Máy giặt,Large Capacity Hanging Post Máy giặt,44.91,6,7.485,0.7,-35.928,,35-44
HG-2011-118486,4/6/24,Low,SD-20485,Phạm Thanh Thủy,Thiết bị gia dụng,Home Office,Hà Giang,Miền Bắc,Store,OFF-SU-10004498,Hàng điện lạnh,Tủ lạnh,MMáy giặtin-Yale Premier Letter Opener,10.304,1,10.304,0.2,-2.1896,,35-44
HG-2011-118486,4/6/24,Low,SD-20485,Phạm Thanh Thủy,Thiết bị gia dụng,Home Office,Hà Giang,Miền Bắc,Store,FUR-TA-10001039,Nội thất,Bàn,Bàn KI gỗ slim,154.764,3,51.588,0.4,-36.1116,,45-54
HG-2011-118486,4/6/24,Medium,SD-20485,Phạm Thanh Thủy,Thiết bị điện tử,Home Office,Hà Giang,Miền Bắc,Store,TEC-AC-10004659,Hàng điện tử,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,58.392,0.2,21.897,,>=55
HC-2011-169803,4/6/24,High,SC-20260,Scott Cohen,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-TA-10000688,Nội thất,Bàn,Bàn dài office suôn gỗ ép,653.55,3,217.85,0,111.1035,,45-54
HC-2011-169803,4/6/24,Medium,SC-20260,Scott Cohen,Thiết bị điện tử,Corporate,Miền Đông Nam Bộ,Miền Đông Nam Bộ,Agent,TEC-AC-10003441,Hàng điện tử,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,16.95,0,2.034,,35-44
HT-2011-102652,4/6/24,Medium,AY-10555,Tạn Văn Yến,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Online,FUR-FU-10000747,Nội thất,Giường,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,45.98,0,15.6332,,>=55
HT-2011-102652,4/6/24,Medium,AY-10555,Tạn Văn Yến,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Online,FUR-FU-10001918,Nội thất,Giường,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,4.73,0,12.9129,,18-24
HT-2011-102652,4/6/24,Medium,AY-10555,Tạn Văn Yến,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Online,OFF-PA-10003309,Hàng điện lạnh,Tủ lạnh,Xerox 211,19.44,3,6.48,0,9.3312,,>=55
HT-2011-102652,4/6/24,Medium,AY-10555,Tạn Văn Yến,Thiết bị gia dụng,Corporate,Hà Tỉnh,Miền Trung,Online,OFF-PA-10001977,Hàng điện lạnh,Tủ lạnh,Xerox 194,55.48,1,55.48,0,26.6304,,45-54
ĐT-2011-153808,4/6/24,Medium,FH-14275,Ngô Quang Đại,Thiết bị gia dụng,Corporate,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-AR-10001725,Hàng điện lạnh,Máy giặt,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,23.65,0,18.447,,45-54
ĐT-2011-153808,4/6/24,Medium,FH-14275,Ngô Quang Đại,Thiết bị gia dụng,Corporate,Đồng Tháp,Miền Tây Nam Bộ,Agent,OFF-BI-10002794,Hàng điện lạnh,Máy giặt,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,2,32.784,0.2,23.7684,,45-54
ĐT-2011-153808,4/6/24,High,FH-14275,Ngô Quang Đại,Thiết bị điện tử,Corporate,Đồng Tháp,Miền Tây Nam Bộ,Agent,TEC-AC-10004171,Hàng điện tử,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,99.99,0,131.9868,,25-34
TH-2011-124023,4/7/24,Medium,PJ-19015,Pauline Johnson,Thiết bị gia dụng,Consumer,Thanh Hóa,Miền Trung,Agent,FUR-FU-10004415,Nội thất,Giường,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,4.48,0,2.7776,,25-34
HC-2011-128846,4/7/24,High,RS-19765,Roland Schwarz,Thiết bị điện tử,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-PH-10003273,Hàng điện tử,Phones,AT&T TR1909W,629.95,5,125.99,0,163.787,,45-54
HC-2011-128846,4/7/24,High,RS-19765,Roland Schwarz,Thiết bị gia dụng,Corporate,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-PA-10000100,Hàng điện lạnh,Tủ lạnh,Xerox 1945,122.97,3,40.99,0,60.2553,,25-34
HC-2011-165806,4/7/24,Medium,VM-21685,Valerie Company,Thiết bị gia dụng,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Online,OFF-PA-10003441,Hàng điện lạnh,Tủ lạnh,Xerox 226,58.32,9,6.48,0,27.9936,,25-34
HC-2011-165806,4/7/24,High,VM-21685,Valerie Company,Thiết bị điện tử,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Online,TEC-PH-10004922,Hàng điện tử,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3,66.99,0,50.2425,,25-34
BD-2011-100363,4/8/24,High,JM-15655,Jim Mitchum,Thiết bị gia dụng,Corporate,Bình Dương,Miền Đông Nam Bộ,Store,OFF-FA-10000611,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH CH V19APC,2.368,2,1.184,0.2,0.8288,,18-24
BD-2011-100363,4/8/24,Medium,JM-15655,Jim Mitchum,Thiết bị gia dụng,Corporate,Bình Dương,Miền Đông Nam Bộ,Store,OFF-PA-10004733,Hàng điện lạnh,Tủ lạnh,Things To Do Today Spiral Book,19.008,3,6.336,0.2,6.8904,,25-34
KH-2011-118997,4/8/24,High,RA-19885,Ruben Pham,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,FUR-TA-10001086,Nội thất,Bàn,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,151.99,0,316.1392,,25-34
HG-2011-163797,4/8/24,Low,PC-19000,Pauline Chand,Thiết bị gia dụng,Home Office,Hà Giang,Miền Bắc,Store,OFF-FA-10001883,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH CHA 51NVMV,49.792,8,6.224,0.2,-11.8256,,25-34
HC-2011-150581,4/8/24,Medium,NM-18445,Nguyễn Cát Phương,Thiết bị gia dụng,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Store,FUR-TA-10003748,Nội thất,Bàn,Bevis 36 x 72,99.592,1,99.592,0.2,2.4898,,18-24
HC-2011-150581,4/8/24,High,NM-18445,Nguyễn Cát Phương,Thiết bị điện tử,Home Office,Hồ Chí Minh,Miền Đông Nam Bộ,Store,TEC-AC-10001908,Hàng điện tử,Accessories,Logitech Wireless Headset h800,399.96,4,99.99,0,139.986,,25-34
ĐT-2011-121769,4/8/24,Low,JS-15880,John Stevenson,Thiết bị gia dụng,Consumer,Đồng Tháp,Miền Tây Nam Bộ,Agent,FUR-TA-10004442,Nội thất,Bàn,Riverside Nội thất Stanwyck Manor Table Series,172.11,1,172.11,0.4,-94.6605,,35-44
HC-2011-102715,4/11/24,Medium,JK-15370,Lê Văn Tí,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-FA-10001332,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH CH V18APC,6.912,3,2.304,0.2,2.3328,,25-34
HC-2011-102715,4/11/24,High,JK-15370,Lê Văn Tí,Thiết bị điện tử,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-AC-10002001,Điện tử,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,127.992,0.2,81.5949,,>=55
HC-2011-102715,4/11/24,Medium,JK-15370,Lê Văn Tí,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-PA-10000029,Hàng điện lạnh,Tủ lạnh,Xerox 224,10.368,2,5.184,0.2,3.6288,,>=55
HC-2011-102715,4/11/24,Medium,JK-15370,Lê Văn Tí,Thiết bị điện tử,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-AC-10001874,Hàng điện tử,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.944,7,47.992,0.2,41.993,,18-24
HC-2011-121734,4/11/24,Medium,SE-20110,Sanjit Engle,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10004817,Hàng điện lạnh,Máy giặt,GBC Personal VeloBind Strips,9.584,1,9.584,0.2,3.3544,,35-44
HT-2011-138940,4/11/24,High,GM-14455,Nguyễn Thị Chi,Thiết bị điện tử,Home Office,Hà Tỉnh,Miền Trung,Agent,TEC-PH-10001835,Hàng điện tử,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,6,126.392,0.2,265.4232,,>=55
GL-2011-110555,4/11/24,Medium,MM-18055,Michelle Moray,Thiết bị gia dụng,Consumer,Gia Lai,Miền Trung,Agent,OFF-ST-10000876,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH LG V13ENC,87.08,7,12.44,0,24.3824,,35-44
GL-2011-110555,4/11/24,Medium,MM-18055,Michelle Moray,Thiết bị điện tử,Consumer,Gia Lai,Miền Trung,Agent,TEC-PH-10000586,Hàng điện tử,Phones,AT&T SB67148 SynJ,105.584,2,52.792,0.2,9.2386,,45-54
GL-2011-110555,4/11/24,High,MM-18055,Michelle Moray,Thiết bị điện tử,Consumer,Gia Lai,Miền Trung,Agent,TEC-AC-10003399,Hàng điện tử,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,36.24,0,91.3248,,18-24
HN-2011-154599,4/12/24,High,KN-16450,Kean Nguyen,Thiết bị điện tử,Corporate,Hà Nội,Miền Bắc,Agent,TEC-PH-10001557,Hàng điện tử,Phones,Pyle PMP37LED,1075.088,14,76.792,0.2,94.0702,,35-44
HN-2011-154599,4/12/24,Medium,KN-16450,Kean Nguyen,Thiết bị điện tử,Corporate,Hà Nội,Miền Bắc,Agent,TEC-PH-10000576,Hàng điện tử,Phones,AT&T 1080 Corded phone,438.368,4,109.592,0.2,38.3572,,25-34
HN-2011-154599,4/12/24,Medium,KN-16450,Kean Nguyen,Thiết bị gia dụng,Corporate,Hà Nội,Miền Bắc,Agent,OFF-BI-10002764,Hàng điện lạnh,Máy giặt,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,2.584,0.2,6.5569,,35-44
HN-2011-154599,4/12/24,Low,KN-16450,Kean Nguyen,Thiết bị gia dụng,Corporate,Hà Nội,Miền Bắc,Agent,FUR-BO-10001337,Nội thất,Kệ sách,O'Sullivan Living Dimensions 2-Shelf Kệ sách,308.499,3,102.833,0.15,-18.147,,>=55
HC-2011-158365,4/12/24,Medium,SV-20785,StewMáy giặt Visinsky,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Store,OFF-PA-10000289,Hàng điện lạnh,Tủ lạnh,Xerox 213,32.4,5,6.48,0,15.552,,25-34
HN-2011-142979,4/12/24,Medium,EH-13765,Edward Truong,Thiết bị gia dụng,Corporate,Hà Nội,Miền Bắc,Online,OFF-AR-10002987,Hàng điện lạnh,Máy giặt,Prismacolor Color Pencil Set,39.68,2,19.84,0,16.2688,,>=55
KH-2011-122336,4/13/24,Medium,JD-15895,Phạm Lê Tuấn ,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,OFF-AR-10000122,Hàng điện lạnh,Máy giặt,Newell 314,17.856,4,4.464,0.2,1.116,,35-44
KH-2011-122336,4/13/24,Low,JD-15895,Phạm Lê Tuấn ,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,OFF-BI-10003656,Hàng điện lạnh,Máy giặt,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,50.997,0.7,-407.976,,>=55
KH-2011-122336,4/13/24,Medium,JD-15895,Phạm Lê Tuấn ,Thiết bị gia dụng,Corporate,Khánh Hòa,Miền Trung,Agent,OFF-FA-10002780,Hàng điện lạnh,Máy điều hòa,MÁY LẠNH SHARP AH-AP12PMW,30.992,13,2.384,0.2,10.0724,,>=55
KH-2011-122336,4/13/24,Medium,JD-15895,Phạm Lê Tuấn ,Thiết bị điện tử,Corporate,Khánh Hòa,Miền Trung,Agent,TEC-PH-10000702,Hàng điện tử,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928,12,5.994,0.4,8.3916,,45-54
HT-2011-167724,4/13/24,Medium,BF-11170,Trịnh Kim Chi,Thiết bị gia dụng,Home Office,Hà Tỉnh,Miền Trung,Store,OFF-LA-10002368,Hàng điện lạnh,Máy điều hòa,Avery 479,7.83,3,2.61,0,3.6018,,25-34
HT-2011-120740,4/15/24,Medium,PS-18970,Paul Pham,Thiết bị gia dụng,Home Office,Hà Tỉnh,Miền Trung,Agent,OFF-AP-10000240,Hàng điện lạnh,Máy giặt,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,53.48,0,31.0184,,45-54
HT-2011-120740,4/15/24,High,PS-18970,Paul Pham,Thiết bị gia dụng,Home Office,Hà Tỉnh,Miền Trung,Agent,FUR-FU-10004091,Nội thất,Giường,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,46.94,0,76.9816,,25-34
HG-2011-155208,4/16/24,Medium,SP-20650,Dương Tân,Thiết bị gia dụng,Corporate,Hà Giang,Miền Bắc,Agent,OFF-AR-10003478,Hàng điện lạnh,Máy giặt,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,6.512,0.2,9.768,,>=55
HT-2011-110849,4/18/24,High,JL-15835,Lê Thị Thanh,Thiết bị điện tử,Consumer,Hà Tỉnh,Miền Trung,Agent,TEC-MA-10002859,Hàng điện tử,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.968,4,71.992,0.2,97.1892,,45-54
HT-2011-110849,4/18/24,Medium,JL-15835,Lê Thị Thanh,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-AR-10002375,Hàng điện lạnh,Máy giặt,Newell 351,13.12,4,3.28,0,3.8048,,45-54
HT-2011-110849,4/18/24,Medium,JL-15835,Lê Thị Thanh,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-AR-10000657,Hàng điện lạnh,Máy giặt,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,2.15,0,3.5475,,25-34
HT-2011-110849,4/18/24,Medium,JL-15835,Lê Thị Thanh,Thiết bị gia dụng,Consumer,Hà Tỉnh,Miền Trung,Agent,OFF-FA-10000134,Hàng điện lạnh,Máy điều hòa,"MÁY LẠNH ELECTROLUX ESM12CRF-D4, Aluminum Head",11.62,2,5.81,0,3.6022,,35-44
HC-2011-100678,4/18/24,Medium,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-AR-10001868,Hàng điện lạnh,Máy giặt,Prang Dustless Chalk Sticks,2.688,2,1.344,0.2,1.008,,18-24
HC-2011-100678,4/18/24,Low,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,FUR-CH-10002602,Nội thất,Ghế,Sofa outdoor Bogor băng 2,317.058,3,105.686,0.3,-18.1176,,45-54
HC-2011-100678,4/18/24,High,KM-16720,Nguyễn Văn Tài,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-EN-10000056,Hàng điện lạnh,Tủ lạnh,Cameo Buff Policy Tủ lạnh,149.352,3,49.784,0.2,50.4063,,18-24
HC-2011-100678,4/18/24,Medium,KM-16720,Nguyễn Văn Tài,Thiết bị điện tử,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,TEC-AC-10000474,Hàng điện tử,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,75.992,0.2,28.497,,45-54
HN-2011-169460,4/19/24,Medium,NF-18595,Trần Ngọc Mạch,Thiết bị gia dụng,Home Office,Hà Nội,Miền Bắc,Agent,FUR-FU-10004017,Nội thất,Giường,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,25.38,0,26.649,,>=55
HC-2011-158470,4/19/24,Medium,AG-10390,Lê Văn Khải,Thiết bị gia dụng,Consumer,Hồ Chí Minh,Miền Đông Nam Bộ,Agent,OFF-BI-10003638,Hàng điện lạnh,Máy giặt,GBC Durable Plastic Covers,58.05,3,19.35,0,26.703,,35-44
